"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"4652",2020-05-31,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4653",2020-06-01,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4654",2020-06-02,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4655",2020-06-03,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4656",2020-06-04,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4657",2020-06-05,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4658",2020-06-06,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4659",2020-06-07,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4660",2020-06-08,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4661",2020-06-09,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4662",2020-06-10,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4663",2020-06-11,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4664",2020-06-12,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4665",2020-06-13,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4666",2020-06-14,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4667",2020-06-15,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4668",2020-06-16,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4669",2020-06-17,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4670",2020-06-18,14,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4671",2020-06-19,4,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4672",2020-06-20,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4673",2020-06-21,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4674",2020-06-22,27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4675",2020-06-23,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4676",2020-06-24,23,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4677",2020-06-25,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4678",2020-06-26,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4679",2020-06-27,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4680",2020-06-28,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4681",2020-06-29,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4682",2020-06-30,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4683",2020-07-01,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4684",2020-07-02,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4685",2020-07-03,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4686",2020-07-04,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4687",2020-07-05,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4688",2020-07-06,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4689",2020-07-07,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4690",2020-07-08,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4691",2020-07-09,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4692",2020-07-10,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4693",2020-07-11,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4694",2020-07-12,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4695",2020-07-13,22,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4696",2020-07-14,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4697",2020-07-15,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4698",2020-07-16,24,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4699",2020-07-17,20,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4700",2020-07-18,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4701",2020-07-19,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4702",2020-07-20,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4703",2020-07-21,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4704",2020-07-22,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4705",2020-07-23,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4706",2020-07-24,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4707",2020-07-25,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4708",2020-07-26,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4709",2020-07-27,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4710",2020-07-28,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4711",2020-07-29,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4712",2020-07-30,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4713",2020-07-31,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4714",2020-08-01,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4715",2020-08-02,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4716",2020-08-03,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4717",2020-08-04,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4718",2020-08-05,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4719",2020-08-06,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4720",2020-08-07,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4721",2020-08-08,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4722",2020-08-09,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4723",2020-08-10,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4724",2020-08-11,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4725",2020-08-12,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4726",2020-08-13,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4727",2020-08-14,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4728",2020-08-15,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4729",2020-08-16,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4730",2020-08-17,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4731",2020-08-18,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4732",2020-08-19,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4733",2020-08-20,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4734",2020-08-21,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4735",2020-08-22,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4736",2020-08-23,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4737",2020-08-24,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4738",2020-08-25,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4739",2020-08-26,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4740",2020-08-27,17,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4741",2020-08-28,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4742",2020-08-29,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4743",2020-08-30,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4744",2020-08-31,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4745",2020-09-01,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4746",2020-09-02,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4747",2020-09-03,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4748",2020-09-04,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4749",2020-09-05,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4750",2020-09-06,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4751",2020-09-07,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4752",2020-09-08,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4753",2020-09-09,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4754",2020-09-10,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4755",2020-09-11,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4756",2020-09-12,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4757",2020-09-13,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4758",2020-09-14,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4759",2020-09-15,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4760",2020-09-16,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4761",2020-09-17,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4762",2020-09-18,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4763",2020-09-19,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4764",2020-09-20,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4765",2020-09-21,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4766",2020-09-22,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4767",2020-09-23,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4768",2020-09-24,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4769",2020-09-25,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4770",2020-09-26,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4771",2020-09-27,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4772",2020-09-28,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4773",2020-09-29,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4774",2020-09-30,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4775",2020-10-01,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4776",2020-10-02,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4777",2020-10-03,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4778",2020-10-04,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4779",2020-10-05,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4780",2020-10-06,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4781",2020-10-07,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4782",2020-10-09,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4783",2020-10-10,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4784",2020-10-11,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4785",2020-10-12,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4786",2020-10-13,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4787",2020-10-14,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4788",2020-10-15,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4789",2020-10-16,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4790",2020-10-17,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4791",2020-10-18,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4792",2020-10-19,27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4793",2020-10-20,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4794",2020-10-21,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4795",2020-10-22,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4796",2020-10-23,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4797",2020-10-24,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4798",2020-10-25,9,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4799",2020-10-26,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4800",2020-10-27,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4801",2020-10-28,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4802",2020-10-29,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4803",2020-10-30,12,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4804",2020-10-31,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"4805",2020-01-01,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4806",2020-01-02,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4807",2020-01-03,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4808",2020-01-04,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4809",2020-01-05,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4810",2020-01-06,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4811",2020-01-07,37,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4812",2020-01-08,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4813",2020-01-09,38,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4814",2020-01-10,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4815",2020-01-11,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4816",2020-01-12,37,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4817",2020-01-13,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4818",2020-01-14,28,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4819",2020-01-15,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4820",2020-01-16,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4821",2020-01-17,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4822",2020-01-18,31,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4823",2020-01-19,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4824",2020-01-20,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4825",2020-01-21,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4826",2020-01-23,37,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4827",2020-01-24,35,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4828",2020-01-25,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4829",2020-01-26,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4830",2020-01-27,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4831",2020-01-28,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4832",2020-01-29,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4833",2020-01-30,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4834",2020-01-31,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4835",2020-02-01,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4836",2020-02-02,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4837",2020-02-03,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4838",2020-02-04,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4839",2020-02-05,37,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4840",2020-02-06,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4841",2020-02-07,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4842",2020-02-08,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4843",2020-02-09,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4844",2020-02-10,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4845",2020-02-11,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4846",2020-02-12,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4847",2020-02-13,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4848",2020-02-20,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4849",2020-02-21,30,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4850",2020-02-22,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4851",2020-02-23,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4852",2020-02-25,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4853",2020-02-26,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4854",2020-02-27,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4855",2020-02-28,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4856",2020-03-01,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4857",2020-03-02,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4858",2020-03-03,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4859",2020-03-04,38,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4860",2020-03-05,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4861",2020-03-06,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4862",2020-03-07,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4863",2020-03-08,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4864",2020-03-09,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4865",2020-03-10,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4866",2020-03-11,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4867",2020-03-12,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4868",2020-03-13,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4869",2020-03-14,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4870",2020-03-15,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4871",2020-03-16,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4872",2020-03-17,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4873",2020-03-18,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4874",2020-03-19,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4875",2020-03-20,71,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4876",2020-03-21,74,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4877",2020-03-22,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4878",2020-03-23,71,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4879",2020-03-24,87,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4880",2020-03-25,50,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4881",2020-03-26,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4882",2020-03-27,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4883",2020-03-28,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4884",2020-03-29,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4885",2020-03-30,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4886",2020-03-31,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4887",2020-04-01,50,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4888",2020-04-02,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4889",2020-04-03,67,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4890",2020-04-04,67,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4891",2020-04-05,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4892",2020-04-06,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4893",2020-04-07,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4894",2020-04-08,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4895",2020-04-09,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4896",2020-04-10,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4897",2020-04-11,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4898",2020-04-12,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4899",2020-04-13,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4900",2020-04-14,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4901",2020-04-15,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4902",2020-04-16,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4903",2020-04-17,93,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4904",2020-04-18,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4905",2020-04-19,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4906",2020-04-20,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4907",2020-04-21,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4908",2020-04-22,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4909",2020-04-23,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4910",2020-04-24,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4911",2020-04-25,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4912",2020-04-26,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4913",2020-04-27,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4914",2020-04-28,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4915",2020-04-29,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4916",2020-04-30,50,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4917",2020-05-01,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4918",2020-05-02,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4919",2020-05-03,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4920",2020-05-04,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4921",2020-05-05,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4922",2020-05-06,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4923",2020-05-07,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4924",2020-05-08,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4925",2020-05-09,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4926",2020-05-10,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4927",2020-05-11,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4928",2020-05-12,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4929",2020-05-13,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4930",2020-05-14,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4931",2020-05-15,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4932",2020-05-16,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4933",2020-05-17,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4934",2020-05-18,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4935",2020-05-19,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4936",2020-05-20,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4937",2020-05-21,67,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4938",2020-05-22,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4939",2020-05-23,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4940",2020-05-24,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4941",2020-05-25,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4942",2020-05-26,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4943",2020-05-27,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4944",2020-05-28,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4945",2020-05-29,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4946",2020-05-30,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4947",2020-05-31,50,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4948",2020-06-01,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4949",2020-06-02,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4950",2020-06-03,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4951",2020-06-04,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4952",2020-06-05,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4953",2020-06-06,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4954",2020-06-07,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4955",2020-06-08,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4956",2020-06-09,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4957",2020-06-10,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4958",2020-06-11,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4959",2020-06-12,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4960",2020-06-13,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4961",2020-06-14,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4962",2020-06-15,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4963",2020-06-16,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4964",2020-06-17,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4965",2020-06-18,30,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4966",2020-06-19,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
"4967",2020-06-20,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
