"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"3616",2020-03-04,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3617",2020-03-05,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3618",2020-03-06,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3619",2020-03-07,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3620",2020-03-08,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3621",2020-03-09,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3622",2020-03-10,62,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3623",2020-03-11,60,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3624",2020-03-12,35,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3625",2020-03-13,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3626",2020-03-14,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3627",2020-03-15,42,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3628",2020-03-16,35,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3629",2020-03-17,50,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3630",2020-03-18,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3631",2020-03-19,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3632",2020-03-20,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3633",2020-03-21,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3634",2020-03-22,13,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3635",2020-03-23,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3636",2020-03-24,39,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3637",2020-03-25,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3638",2020-03-26,22,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3639",2020-03-27,34,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3640",2020-03-28,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3641",2020-03-29,53,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3642",2020-03-30,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3643",2020-03-31,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3644",2020-04-01,31,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3645",2020-04-02,35,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3646",2020-04-05,17,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3647",2020-04-06,49,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3648",2020-04-07,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3649",2020-04-08,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3650",2020-04-09,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3651",2020-04-10,32,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3652",2020-04-11,41,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3653",2020-04-12,51,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3654",2020-04-13,51,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3655",2020-04-14,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3656",2020-04-15,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3657",2020-04-16,6,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3658",2020-04-17,17,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3659",2020-04-18,27,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3660",2020-04-19,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3661",2020-04-20,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3662",2020-04-21,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3663",2020-04-22,31,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3664",2020-04-23,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3665",2020-04-24,8,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3666",2020-04-25,8,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3667",2020-04-26,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3668",2020-04-27,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3669",2020-04-28,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3670",2020-04-29,16,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3671",2020-04-30,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3672",2020-05-01,31,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3673",2020-05-02,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3674",2020-05-03,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3675",2020-05-04,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3676",2020-05-05,52,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3677",2020-05-06,42,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3678",2020-05-07,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3679",2020-05-12,52,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3680",2020-05-13,57,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3681",2020-05-14,57,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3682",2020-05-15,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3683",2020-05-16,22,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3684",2020-05-17,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3685",2020-05-18,22,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3686",2020-05-19,13,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3687",2020-05-20,34,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3688",2020-05-21,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3689",2020-05-22,37,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3690",2020-05-23,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3691",2020-05-24,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3692",2020-05-25,31,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3693",2020-05-26,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3694",2020-05-27,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3695",2020-05-28,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3696",2020-05-29,13,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3697",2020-05-30,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3698",2020-05-31,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3699",2020-06-01,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3700",2020-06-02,22,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3701",2020-06-03,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3702",2020-06-04,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3703",2020-06-05,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3704",2020-06-06,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3705",2020-06-07,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3706",2020-06-08,52,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3707",2020-06-09,46,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3708",2020-06-10,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3709",2020-06-11,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3710",2020-06-12,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3711",2020-06-13,32,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3712",2020-06-14,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3713",2020-06-15,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3714",2020-06-16,55,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3715",2020-06-17,50,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3716",2020-06-18,53,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3717",2020-06-19,53,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3718",2020-06-20,43,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3719",2020-06-21,39,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3720",2020-06-22,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3721",2020-06-23,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3722",2020-06-24,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3723",2020-06-25,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3724",2020-06-26,13,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3725",2020-06-27,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3726",2020-06-28,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3727",2020-06-29,40,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3728",2020-06-30,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3729",2020-07-01,34,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3730",2020-07-02,27,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3731",2020-07-03,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3732",2020-07-04,44,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3733",2020-07-05,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3734",2020-07-06,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3735",2020-07-07,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3736",2020-07-08,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3737",2020-07-09,22,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3738",2020-07-10,40,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3739",2020-07-11,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3740",2020-07-12,54,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3741",2020-07-13,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3742",2020-07-14,41,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3743",2020-07-15,53,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3744",2020-07-16,44,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3745",2020-07-17,37,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3746",2020-07-18,35,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3747",2020-07-19,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3748",2020-07-20,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3749",2020-07-21,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3750",2020-07-22,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3751",2020-07-23,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3752",2020-07-24,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3753",2020-07-25,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3754",2020-07-26,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3755",2020-07-27,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3756",2020-07-28,34,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3757",2020-07-29,35,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3758",2020-07-30,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3759",2020-07-31,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3760",2020-08-01,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3761",2020-08-02,10,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3762",2020-08-03,8,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3763",2020-08-04,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3764",2020-08-05,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3765",2020-08-06,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3766",2020-08-07,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3767",2020-08-08,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3768",2020-08-09,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3769",2020-08-10,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3770",2020-08-11,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3771",2020-08-12,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3772",2020-08-13,32,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3773",2020-08-14,37,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3774",2020-08-15,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3775",2020-08-16,58,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3776",2020-08-17,44,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3777",2020-08-18,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3778",2020-08-19,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3779",2020-08-20,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3780",2020-08-21,27,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3781",2020-08-22,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3782",2020-08-23,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3783",2020-08-24,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3784",2020-08-25,32,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3785",2020-08-26,45,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3786",2020-08-27,57,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3787",2020-08-28,55,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3788",2020-08-29,52,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3789",2020-08-30,49,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3790",2020-08-31,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3791",2020-09-01,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3792",2020-09-02,32,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3793",2020-09-05,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3794",2020-09-06,35,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3795",2020-09-07,39,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3796",2020-09-08,42,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3797",2020-09-09,10,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3798",2020-09-10,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3799",2020-09-11,11,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3800",2020-09-12,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3801",2020-09-20,50,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3802",2020-09-21,51,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3803",2020-09-22,47,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3804",2020-09-23,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3805",2020-09-24,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3806",2020-09-25,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3807",2020-09-26,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3808",2020-09-27,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3809",2020-09-28,9,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3810",2020-09-29,12,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3811",2020-09-30,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3812",2020-10-01,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3813",2020-10-02,40,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3814",2020-10-03,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3815",2020-10-04,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3816",2020-10-05,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3817",2020-10-06,36,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3818",2020-10-07,37,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3819",2020-10-08,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3820",2020-10-09,12,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3821",2020-10-10,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3822",2020-10-14,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3823",2020-10-15,31,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3824",2020-10-16,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3825",2020-10-17,10,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3826",2020-10-18,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3827",2020-10-19,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3828",2020-10-20,27,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3829",2020-10-21,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3830",2020-10-22,16,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3831",2020-10-23,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3832",2020-10-24,16,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3833",2020-10-25,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3834",2020-10-26,17,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3835",2020-10-27,5,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3836",2020-10-28,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3837",2020-10-29,10,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3838",2020-10-30,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3839",2020-10-31,38,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3840",2020-11-01,25,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3841",2020-11-02,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3842",2020-11-03,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3843",2020-11-04,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3844",2020-11-07,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3845",2020-11-08,15,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3846",2020-11-09,17,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3847",2020-11-10,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3848",2020-11-11,32,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3849",2020-11-12,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3850",2020-11-13,8,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3851",2020-11-14,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3852",2020-11-15,5,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3853",2020-11-16,13,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3854",2020-11-17,49,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3855",2020-11-18,68,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3856",2020-11-19,57,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3857",2020-11-20,33,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3858",2020-11-21,30,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3859",2020-11-22,38,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3860",2020-11-23,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3861",2020-11-24,14,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3862",2020-11-25,34,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3863",2020-11-26,20,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3864",2020-11-27,3,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3865",2020-11-28,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3866",2020-11-29,28,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3867",2020-11-30,39,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3868",2020-12-01,52,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3869",2020-12-02,19,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3870",2020-12-03,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3871",2020-12-04,4,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3872",2020-12-05,5,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3873",2020-12-06,17,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3874",2020-12-07,38,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3875",2020-12-08,42,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3876",2020-12-09,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3877",2020-12-10,44,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3878",2020-12-11,52,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3879",2020-12-12,53,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3880",2020-12-13,68,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3881",2020-12-14,40,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3882",2020-12-15,4,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3883",2020-12-16,9,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3884",2020-12-17,2,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3885",2020-12-18,18,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3886",2020-12-19,44,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3887",2020-12-20,29,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3888",2020-12-21,7,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3889",2020-12-22,9,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3890",2020-12-23,26,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3891",2020-12-24,21,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3892",2020-12-25,48,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3893",2020-12-26,55,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3894",2020-12-27,44,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3895",2020-12-28,9,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3896",2020-12-29,24,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3897",2020-12-30,38,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3898",2020-12-31,23,"Mendenhall School","PM2.5","Guilford",36.1090060008986,-79.802314
"3899",2020-01-02,7,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3900",2020-01-05,13,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3901",2020-01-08,3,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3902",2020-01-11,0,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3903",2020-01-14,6,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3904",2020-01-17,15,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3905",2020-01-20,6,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3906",2020-01-23,11,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3907",2020-01-26,8,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3908",2020-01-29,4,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3909",2020-02-01,12,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3910",2020-02-04,2,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
"3911",2020-02-07,2,"Frying Pan Mountain","PM2.5","Haywood",35.379167,-82.7925
